Timestamp,Rainfall at Nayabazar - Namsaling,Rainfall at Sandakpur - Valley,Water Level at Mai Khola,Rainfall at Mai Beni,Rainfall at Pashupatingar,Rainfall at Sandakpur - Hilltop
2024-09-03T10:25:00+00:00,,,1.62399959564,0.0,0.0,0.0
2024-09-03T10:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T10:35:00+00:00,,,1.56199932098,0.0,0.0,0.0
2024-09-03T10:45:00+00:00,0.0,0.0,1.57699966431,0.0,0.0,0.0
2024-09-03T10:55:00+00:00,,,1.51399993896,0.0,0.0,0.0
2024-09-03T11:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T11:05:00+00:00,,,1.49300003052,0.0,0.0,0.0
2024-09-03T11:15:00+00:00,0.0,0.0,1.50399971008,0.0,0.0,0.0
2024-09-03T11:25:00+00:00,,,1.5,0.0,0.0,0.0
2024-09-03T11:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T11:35:00+00:00,,,1.54199981689,0.0,0.0,0.0
2024-09-03T11:45:00+00:00,0.0,0.0,1.55999946594,0.0,0.0,0.0
2024-09-03T11:55:00+00:00,,,1.56399917603,0.0,0.0,0.0
2024-09-03T12:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T12:05:00+00:00,,,1.54099941254,0.0,0.0,0.0
2024-09-03T12:15:00+00:00,0.0,0.0,1.5359992981,0.0,0.0,0.0
2024-09-03T12:25:00+00:00,,,1.52099990845,0.0,0.0,0.0
2024-09-03T12:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T12:35:00+00:00,,,1.51699924469,0.0,0.0,0.0
2024-09-03T12:45:00+00:00,0.0,0.0,1.49899959564,0.0,0.0,0.0
2024-09-03T12:55:00+00:00,,,1.4719991684,0.0,0.0,0.0
2024-09-03T13:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T13:05:00+00:00,,,1.46399974823,0.0,0.0,0.0
2024-09-03T13:15:00+00:00,0.0,0.0,1.44999980927,0.0,0.0,0.0
2024-09-03T13:25:00+00:00,,,1.44199943542,0.0,0.0,0.0
2024-09-03T13:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T13:35:00+00:00,,,1.42599964142,0.0,0.0,0.0
2024-09-03T13:45:00+00:00,0.0,0.0,1.4299993515,0.0,0.0,0.0
2024-09-03T13:55:00+00:00,,,1.4329996109,0.0,0.0,0.0
2024-09-03T14:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T14:05:00+00:00,,,1.44499969482,0.0,0.0,0.0
2024-09-03T14:15:00+00:00,0.0,0.0,1.43400001526,0.0,0.0,0.0
2024-09-03T14:25:00+00:00,,,1.42499923706,0.0,0.0,0.0
2024-09-03T14:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T14:35:00+00:00,,,1.41599941254,0.0,0.0,0.0
2024-09-03T14:45:00+00:00,0.0,0.0,1.42399978638,0.0,0.0,0.0
2024-09-03T14:55:00+00:00,,,1.42199993134,0.0,0.0,0.0
2024-09-03T15:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T15:05:00+00:00,,,1.41499996185,0.0,0.0,0.0
2024-09-03T15:15:00+00:00,0.0,0.0,1.41299915314,0.0,0.0,0.0
2024-09-03T15:25:00+00:00,,,1.42099952698,0.0,0.0,0.0
2024-09-03T15:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T15:35:00+00:00,,,1.41499996185,0.0,0.0,0.0
2024-09-03T15:45:00+00:00,0.0,0.0,1.41699981689,0.0,0.0,0.0
2024-09-03T15:55:00+00:00,,,1.40499973297,0.0,0.0,0.0
2024-09-03T16:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T16:05:00+00:00,,,1.42199993134,0.0,0.0,0.0
2024-09-03T16:15:00+00:00,0.0,0.0,1.4109992981,0.0,0.0,0.0
2024-09-03T16:25:00+00:00,,,1.40899944305,0.0,0.0,0.0
2024-09-03T16:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T16:35:00+00:00,,,1.40699958801,0.0,0.0,0.0
2024-09-03T16:45:00+00:00,0.0,0.0,1.40999984741,0.0,0.0,0.0
2024-09-03T16:55:00+00:00,,,1.39699935913,0.0,0.0,0.0
2024-09-03T17:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T17:05:00+00:00,,,1.40100002289,0.0,0.0,0.0
2024-09-03T17:15:00+00:00,0.0,0.0,1.39699935913,0.0,0.0,0.0
2024-09-03T17:25:00+00:00,,,1.39400005341,0.0,0.0,0.0
2024-09-03T17:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T17:35:00+00:00,,,1.38999938965,0.0,0.0,0.0
2024-09-03T17:45:00+00:00,0.0,0.0,1.39299964905,0.0,0.0,0.0
2024-09-03T17:55:00+00:00,,,1.38700008392,0.0,0.0,0.0
2024-09-03T18:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-03T18:05:00+00:00,,,1.38199996948,0.0,0.0,0.0
2024-09-03T18:15:00+00:00,0.0,0.0,1.38199996948,0.0,0.0,0.0
2024-09-03T18:25:00+00:00,,,1.37699985504,0.0,0.0,0.0
2024-09-03T18:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
