dateTime,t+1,t+2,t+3,t+4
2024-02-23 06:00:00,4.499065785938166,4.349770117368341,4.69055476008156,4.648971220519215
2024-02-23 07:00:00,4.665269361860511,4.5269929939890545,4.873743899945385,4.841351929512159
2024-02-23 08:00:00,4.650774909831994,4.511039193398668,4.8562540205888345,4.822557094508194
2024-02-23 09:00:00,4.607673063888068,4.467360399072032,4.814408240443901,4.7811036461103615
2024-02-23 10:00:00,4.510395839910806,4.365330648113454,4.710921109159036,4.675255679594116
2024-02-23 11:00:00,4.348755409823544,4.193583635777804,4.525428446350366,4.476013609136843
2024-02-23 12:00:00,4.222804603274287,4.060673378315504,4.38194901463897,4.317666622502388
2024-02-23 13:00:00,4.159276519525912,3.9923906687862516,4.308551862825577,4.23303785710471
2024-02-23 14:00:00,3.9260215006694876,3.7643105894903357,4.075507127716945,3.988117789402064
2024-02-23 15:00:00,3.6751219605846694,3.520553117608422,3.826172438029395,3.729115153653496
2024-02-23 16:00:00,3.488400958900398,3.3443962813989905,3.6424630843336807,3.5452662940310673
2024-02-23 17:00:00,3.2776086206306325,3.14820227805744,3.4399504670814522,3.3477223898428976
2024-02-23 18:00:00,3.050097855853504,2.940582278001593,3.2302188475679907,3.1507637186215818
2024-02-23 19:00:00,2.868673180509272,2.7790616009215445,3.0736848396362144,3.01158419498218
2024-02-23 20:00:00,2.793568189545224,2.717374928954041,3.01985031039325,2.9735682524037723
2024-02-23 21:00:00,2.7959335543877155,2.7264460469678156,3.0361855997281353,3.001615770511911
2024-02-23 22:00:00,2.8541167509034673,2.784656192476803,3.098638530556933,3.0728945671080887
2024-02-23 23:00:00,2.9009005920219018,2.8318381331592732,3.150498066439478,3.135261009376156
2024-02-24 00:00:00,2.9604764929204017,2.8877476174382086,3.2083258195415327,3.1977182553982164
2024-02-24 01:00:00,3.0162192930106153,2.938589022709295,3.258710533934463,3.2478861616825525
2024-02-24 02:00:00,3.158169569816216,3.065427895689859,3.381255248454597,3.353245051129377
2024-02-24 03:00:00,3.477449727954829,3.3571581165151847,3.671268730069036,3.6162775830650165
2024-02-24 04:00:00,3.9334950770739767,3.784098368518176,4.1032713007431765,4.034403793592048
2024-02-24 05:00:00,4.326766196824527,4.166053084893846,4.492481549933829,4.429609671624568
2024-02-24 06:00:00,4.654173424966292,4.497699072679226,4.830323820537156,4.775755488582136
2024-02-24 07:00:00,4.693193552569528,4.534804035522849,4.86574618423816,4.8085453256774775
2024-02-24 08:00:00,4.586362536109978,4.423561036361864,4.753619989660978,4.692134737872186
